mfcc1, mfcc2, mfcc3, mfcc4, mfcc5, mfcc6, mfcc7, mfcc8, mfcc9, mfcc10, mfcc11, mfcc12,,,,,,,,,,,,,,
33.26279,31.455399,13.492169,-9.74637,5.2099667,-6.172446,5.9581056,-4.8379564,6.680192,-5.7711496,4.8740854,-4.4394956,,,,,,,,,,,,,,
64.69776,21.429575,6.688436,-6.930911,5.526073,-2.7402527,4.629956,-3.6747081,6.7803583,-2.851162,5.319504,-3.3959982,,,,,,,,,,,,,,
80.52556,27.180822,8.270633,-3.8216755,6.6178565,-5.4231267,5.134823,-4.0188856,7.111284,-4.6885753,7.9555097,-2.6086824,,,,,,,,,,,,,,
82.39171,27.26658,8.295427,-3.4603603,5.6139846,-4.2869544,6.41253,-6.761503,3.849483,-4.953908,6.530268,-4.1635513,,,,,,,,,,,,,,
81.414764,29.446949,10.105882,-3.4607933,5.493556,-7.372498,5.338139,-5.0408087,6.4529514,-5.3532557,6.5153604,-3.9809952,,,,,,,,,,,,,,
86.783134,20.519972,9.101386,-4.0165615,5.1095276,-4.7580156,5.23774,-3.4343798,6.615587,-3.2575982,6.154148,-3.0162778,,,,,,,,,,,,,,
78.10094,23.515856,9.278932,-4.8117995,6.549833,-3.3970435,6.8657594,-4.667461,5.451847,-4.435413,5.648832,-3.5021203,,,,,,,,,,,,,,
70.83208,25.74281,8.060383,-5.5556474,6.4065633,-5.947062,5.280213,-6.0449176,5.874544,-3.5282154,5.459521,-5.113461,,,,,,,,,,,,,,
91.61688,15.41259,9.589581,-4.2443466,4.2892113,-3.9991782,4.769435,-3.5049922,5.582969,-3.7608156,4.2641864,-3.960953,,,,,,,,,,,,,,
86.10103,16.690216,10.178201,-4.17063,3.791161,-3.8254263,5.507686,-4.769676,4.1904125,-4.1583443,4.9253545,-3.1820521,,,,,,,,,,,,,,
77.96708,21.458992,9.617824,-4.6552825,6.430655,-3.6147587,4.9794745,-5.869211,4.40076,-4.476875,4.0729165,-5.4462485,,,,,,,,,,,,,,
74.50478,20.120714,9.434776,-5.029345,4.0249653,-6.518763,3.4122334,-6.358366,4.6257486,-5.48398,3.1598024,-5.5627885,,,,,,,,,,,,,,
62.64348,26.900505,6.3662815,-7.757363,4.8476806,-6.6552377,5.6604123,-5.544172,5.15152,-6.0601254,3.1022696,-8.115669,,,,,,,,,,,,,,
52.446056,28.381517,5.5170693,-7.169684,7.7562866,-3.369418,7.5819545,-2.9915047,7.9050407,-7.278807,2.8036716,-7.4137006,,,,,,,,,,,,,,
74.11045,26.562843,5.032599,-5.4491343,7.7395387,-3.2586582,5.3277583,-3.6550245,8.384477,-4.333996,5.0305476,-4.726176,,,,,,,,,,,,,,
98.93742,18.06032,11.9965515,-1.3877724,6.2323213,-4.0345345,5.2955155,-2.7775688,6.3246865,-3.9159727,4.4727125,-2.8139496,,,,,,,,,,,,,,
81.920395,24.390654,10.699804,-3.7584136,8.233087,-1.8428043,7.099752,-5.742333,3.4428904,-6.28641,5.4906807,-2.2283595,,,,,,,,,,,,,,
83.86698,16.410015,7.703268,-6.4514155,6.155215,-0.2482902,7.266672,-3.6063747,4.621621,-3.68796,4.6830845,-2.9239814,,,,,,,,,,,,,,
71.59962,22.145199,9.417853,-5.0417037,8.116637,-1.6199973,7.828368,-2.4179137,6.3657575,-4.8975534,5.0841255,-2.9414568,,,,,,,,,,,,,,
66.62605,24.419325,11.260913,-7.173543,6.715108,-2.298749,8.321509,-3.018639,6.114843,-5.472092,4.9649405,-3.6952958,,,,,,,,,,,,,,
56.66136,26.24203,13.247929,-6.9818993,3.864427,-5.5841722,4.233218,-5.228924,6.0546184,-5.197269,4.204117,-4.813822,,,,,,,,,,,,,,
64.70874,17.00742,10.865288,-4.6532636,3.841467,-5.3894906,3.866119,-4.312349,4.163349,-4.8984604,4.7065043,-1.4763964,,,,,,,,,,,,,,
32.28812,31.806173,13.423886,-10.520493,7.4752564,-5.22709,2.893917,-6.430671,6.004707,-4.9387927,3.5014431,-4.7602816,,,,,,,,,,,,,,
35.880608,24.33088,10.836598,-6.1396956,4.8631754,-6.0217266,4.66505,-4.5616994,5.598985,-6.8925314,3.1654673,-4.226788,,,,,,,,,,,,,,
32.97123,20.774181,12.597515,-8.7801895,5.469421,-2.5966978,6.0989923,-2.3076274,6.8445253,-2.8819847,4.534485,-4.7826767,,,,,,,,,,,,,,
20.760223,23.70217,8.3401,-9.6416445,7.2009196,-1.8392544,5.2400126,-5.6244206,4.540402,-3.1249354,5.213484,-3.5987675,,,,,,,,,,,,,,
72.62027,25.579458,6.102938,-7.0592194,6.469963,-4.700113,5.330008,-5.519302,8.70364,-2.5476894,5.553033,-5.3661513,,,,,,,,,,,,,,
89.32406,24.42384,10.491433,-5.537357,6.2284126,-3.81825,6.485966,-2.120403,6.514774,-5.487061,5.400279,-4.069966,,,,,,,,,,,,,,
112.98014,13.833417,11.196228,-1.2878108,5.9552608,-2.5641544,5.7108946,-2.7765846,4.256775,-4.472691,4.119012,-3.0669827,,,,,,,,,,,,,,
81.04706,26.23635,11.321746,-6.58994,7.604032,-4.39247,6.059825,-5.660868,6.9807706,-3.896682,5.2164955,-6.097316,,,,,,,,,,,,,,
89.638885,12.496469,8.847421,-3.7791777,4.737813,-2.2563384,6.2217145,-2.9301353,4.0652804,-4.519384,3.876206,-4.0073113,,,,,,,,,,,,,,
71.829285,21.25944,10.195784,-6.0994053,6.0993023,-3.625668,6.99241,-2.7167718,6.9588265,-4.383754,4.649149,-3.158651,,,,,,,,,,,,,,
86.270424,17.167952,10.237114,-4.6766186,5.4492764,-3.1628819,5.241696,-3.2275367,6.254029,-3.552835,4.62964,-2.5823166,,,,,,,,,,,,,,
67.20708,23.597378,11.518807,-5.05296,7.334364,-4.9755855,5.203792,-2.7789989,8.825704,-2.3056812,6.4700675,-2.9828448,,,,,,,,,,,,,,
76.150215,17.25577,10.169362,-4.2396846,6.103764,-3.5923064,5.5732365,-2.3878975,6.3176417,-3.9855886,5.5923405,-2.7006192,,,,,,,,,,,,,,
64.04699,22.567204,12.315628,-4.9911785,6.273582,-4.429244,6.1781664,-2.630969,8.465207,-2.9114046,7.504619,-1.5040361,,,,,,,,,,,,,,
60.536716,21.889872,13.027786,-3.8475223,5.584253,-5.5360155,3.5292149,-5.0668063,7.0951557,-2.134772,6.179234,-3.0835578,,,,,,,,,,,,,,
46.494408,28.797785,13.007399,-5.2190747,6.0714393,-5.2423797,4.53259,-7.3573,7.6964345,-3.858488,7.1748476,-3.567651,,,,,,,,,,,,,,
40.515453,30.639624,13.339881,-7.8590364,7.7165384,-6.564357,2.1261604,-7.326158,8.193378,-5.194409,4.818137,-3.125572,,,,,,,,,,,,,,
60.735645,18.645124,12.62185,-3.295483,4.734162,-6.338977,1.7067617,-6.536611,5.0545754,-3.619749,5.7198005,-2.3873272,,,,,,,,,,,,,,
54.26027,21.966858,9.309748,-7.4275074,4.9081483,-5.433939,2.049597,-6.349238,5.653647,-4.9609466,2.8675919,-5.7236857,,,,,,,,,,,,,,
51.141922,22.386942,9.714934,-6.701929,5.668985,-4.691151,2.466307,-6.3270454,4.2445283,-6.31189,3.4947667,-4.722788,,,,,,,,,,,,,,
57.783054,18.694168,10.478101,-5.0459576,4.711528,-3.30811,5.1378474,-4.4532237,4.997563,-4.6788073,3.0579867,-5.9574375,,,,,,,,,,,,,,
86.60858,17.318247,8.592264,-3.5840557,5.8919315,-4.981268,3.392738,-3.8533356,6.014605,-4.0358586,4.1671143,-4.6301703,,,,,,,,,,,,,,
87.88403,24.190796,8.438453,-5.8121996,4.536101,-4.8469334,4.9974637,-3.9143195,7.8207955,-3.9705598,6.595415,-4.842553,,,,,,,,,,,,,,
83.672104,23.62221,7.90234,-5.20522,5.8464284,-5.7354445,2.3139985,-3.984985,7.2220726,-4.1699133,6.0328813,-6.970551,,,,,,,,,,,,,,
81.8694,23.225145,7.6481614,-4.0761347,6.9854903,-4.845546,4.1737328,-2.8441563,6.0143642,-5.1825795,5.8461075,-5.6393967,,,,,,,,,,,,,,
80.600494,20.116604,8.652302,-3.7245688,5.8483214,-5.525846,5.4382157,-2.5156713,5.7434735,-5.2297025,3.6294847,-4.2012043,,,,,,,,,,,,,,
75.883286,24.419062,7.2619996,-3.988728,7.9688196,-5.5778837,5.385605,-2.8421628,8.187998,-3.5123668,4.6559854,-4.1603804,,,,,,,,,,,,,,
80.709915,21.58954,6.9513435,-6.4620757,3.6524265,-6.4304743,3.1305258,-5.3820295,5.430123,-4.166886,3.5090418,-5.2936954,,,,,,,,,,,,,,
80.042564,20.729788,7.19477,-5.596281,4.3457565,-4.254316,6.644657,-3.6467252,7.3274307,-0.60244256,7.275439,-2.0735652,,,,,,,,,,,,,,
75.790695,27.061361,7.3262725,-5.3282237,5.9206233,-4.8962727,6.074575,-5.7814646,5.3597546,-4.9031787,5.9674706,-4.5019817,,,,,,,,,,,,,,
90.93103,19.426317,10.797039,-5.1636295,3.336524,-5.158473,4.3436227,-4.36384,3.4291646,-5.700011,4.043738,-3.554417,,,,,,,,,,,,,,
79.98935,24.128916,11.097761,-4.3748765,6.301178,-5.148535,5.0818157,-3.753887,7.108637,-5.796614,4.3437953,-4.1511946,,,,,,,,,,,,,,
89.17367,18.444971,12.222799,-2.4933324,5.667583,-4.5486407,4.0877895,-5.1972833,4.524271,-5.068804,4.1506424,-3.1653187,,,,,,,,,,,,,,
85.49651,19.429127,11.365408,-3.4353073,6.914068,-3.6425016,4.741058,-5.321377,5.4925127,-3.0380259,6.642125,-3.1809769,,,,,,,,,,,,,,
100.86601,9.585498,9.122231,-2.5688555,3.9908772,-4.619113,4.4880967,-1.942927,7.284005,-1.4994992,5.4922457,-3.2247667,,,,,,,,,,,,,,
77.08777,22.916243,5.910965,-5.0203013,5.882921,-6.7958975,4.9116154,-3.632785,10.14912,-2.8241916,7.467866,-1.9337862,,,,,,,,,,,,,,
109.20062,9.5844345,8.001052,-3.4416537,4.404804,-3.7857313,3.418287,-4.0212126,5.575085,-1.9508736,5.4441385,-2.9667683,,,,,,,,,,,,,,
99.1916,12.234295,8.968997,-4.5775948,3.1521742,-6.2567954,3.2618911,-3.81786,4.3986654,-5.1054296,4.279763,-2.0284774,,,,,,,,,,,,,,
78.25498,22.148645,9.623706,-5.7355256,7.511169,-4.1147156,4.9820094,-4.1406198,6.884993,-5.661412,4.2189527,-5.3090944,,,,,,,,,,,,,,
92.69539,16.301311,11.289563,-3.414906,5.151541,-4.4287972,3.8445692,-4.7748976,4.589733,-4.631103,4.304243,-3.6756418,,,,,,,,,,,,,,
77.72671,19.917543,12.623798,-3.3200395,5.838174,-6.337554,3.047934,-5.137094,5.902286,-4.3752136,5.141524,-3.8384852,,,,,,,,,,,,,,
91.384026,12.764484,10.648955,-2.2890058,4.806502,-3.955203,4.900469,-2.8984795,5.45852,-3.0094695,5.6903734,-2.859961,,,,,,,,,,,,,,
74.155304,18.058308,12.650352,-2.9265225,5.466332,-5.425146,2.3951697,-4.987715,6.311347,-2.9110126,5.513923,-3.5974624,,,,,,,,,,,,,,
81.339905,11.001841,9.391727,-2.8971465,3.460007,-5.2871413,3.1641245,-4.2153583,4.2511663,-4.1139417,3.8143823,-3.814036,,,,,,,,,,,,,,
75.857605,11.036283,8.728619,-4.2406254,3.6408749,-4.336648,3.756596,-4.2439394,4.3965836,-3.954966,4.8696847,-2.521257,,,,,,,,,,,,,,
57.224216,16.690966,10.239775,-6.6449943,3.4040499,-6.1428213,3.9738305,-3.6212697,7.1141,-2.6030123,6.672975,-2.1178665,,,,,,,,,,,,,,
66.964294,20.84528,8.534535,-7.9386535,4.624363,-3.931448,6.1403613,-2.832312,7.516291,-3.7354295,4.5640564,-6.009053,,,,,,,,,,,,,,
77.20323,25.80635,4.4885864,-6.0904856,6.4084883,-4.558537,4.108446,-5.120527,6.9751,-4.8100414,5.179265,-4.9568295,,,,,,,,,,,,,,
85.29806,21.201033,8.373442,-2.571397,7.518747,-4.3285246,4.762427,-3.734586,7.7395453,-2.4594276,4.9986367,-6.84993,,,,,,,,,,,,,,
87.38659,19.609798,8.773285,-2.5017226,6.8306704,-4.3817105,5.7032404,-2.89939,5.9018145,-5.0166698,3.231833,-5.3229294,,,,,,,,,,,,,,
76.633156,25.477877,9.834202,-4.1678114,7.8142376,-5.3346972,4.2597547,-3.191644,7.901214,-5.838636,4.272144,-5.6180778,,,,,,,,,,,,,,
76.21603,24.587923,8.33511,-7.265231,5.9234276,-5.074886,4.0322566,-3.541585,5.315479,-7.4428215,5.565998,-3.1225452,,,,,,,,,,,,,,
85.496025,19.150488,8.829583,-6.2129583,5.503198,-2.5067055,5.5194325,-3.7183137,4.859833,-4.5093837,5.6909437,-1.7792993,,,,,,,,,,,,,,
71.727005,26.117126,7.2797194,-7.1493273,5.2018642,-4.2405896,6.7428803,-2.5451772,7.8234987,-6.00099,4.7993703,-3.8572762,,,,,,,,,,,,,,
71.74505,23.762503,8.569923,-8.621596,4.4464164,-6.579495,3.9400904,-3.8371027,6.8469434,-4.8683834,4.0318427,-4.119093,,,,,,,,,,,,,,
74.009224,25.503551,7.3962417,-7.3344774,2.4123585,-6.890091,4.852178,-3.7260816,6.279189,-4.9114676,3.523468,-5.4345074,,,,,,,,,,,,,,
90.27329,18.237366,11.203734,-5.2972755,3.181855,-4.536649,4.918501,-3.6896627,4.891083,-4.5359116,4.164259,-4.3634176,,,,,,,,,,,,,,
87.61649,18.519571,10.731301,-5.3055077,4.84756,-5.1047735,5.4463177,-4.0723133,6.0171056,-3.7750032,5.62953,-3.5829415,,,,,,,,,,,,,,
80.0434,19.023981,9.055702,-6.5979195,2.7561445,-5.3867,4.8888974,-3.3934386,4.877864,-5.440208,4.216911,-3.2156997,,,,,,,,,,,,,,
72.54253,26.938307,6.749838,-4.29403,7.101579,-4.3406014,4.1561165,-3.8182812,7.613478,-3.9936957,5.263741,-4.7428083,,,,,,,,,,,,,,
85.05377,20.565142,7.713945,-5.628286,5.456139,-4.0375004,2.5950696,-6.9239626,4.5381145,-4.43865,4.8044744,-5.0699697,,,,,,,,,,,,,,
75.27815,29.911549,8.732256,-5.154623,7.886965,-3.0812757,4.4853635,-7.418242,4.512941,-6.559865,6.0964403,-3.6773236,,,,,,,,,,,,,,
87.97737,20.05915,10.030884,-4.638479,4.695214,-4.814234,3.1696923,-5.317037,5.031018,-4.686496,5.145223,-1.8594755,,,,,,,,,,,,,,
72.93594,22.019634,6.866986,-7.7681427,4.2778616,-3.2285795,6.4593453,-4.4169188,3.7894325,-6.055063,4.3953133,-2.6364264,,,,,,,,,,,,,,
63.47871,31.819738,8.206675,-8.657669,6.7565007,-6.5722237,4.2445188,-6.8869095,5.3317246,-5.9903255,6.6373057,-2.0275228,,,,,,,,,,,,,,
62.18539,27.915007,10.201417,-6.6007543,5.952024,-6.899782,4.0488763,-3.7002218,5.6732683,-5.4466686,5.906898,-4.0929837,,,,,,,,,,,,,,
57.99187,27.361752,8.763933,-7.605778,5.9172845,-4.89988,5.842571,-3.5631359,6.5241446,-4.165225,6.180234,-4.0697494,,,,,,,,,,,,,,
39.43642,30.75989,8.949992,-7.820746,7.168278,-5.118539,6.782354,-6.3949313,5.8974147,-6.3633227,4.3109293,-5.68622,,,,,,,,,,,,,,
39.5323,31.8712,11.910377,-7.744913,7.8274293,-5.9464397,5.3998713,-6.167604,6.0098968,-6.621935,4.1630855,-6.002795,,,,,,,,,,,,,,
45.285976,25.974073,11.180122,-8.171089,5.4932284,-3.065179,6.4412704,-5.936304,4.0996046,-5.285694,4.771229,-4.8691716,,,,,,,,,,,,,,
43.56909,23.55944,8.718071,-8.207232,3.5066223,-5.129413,7.814611,-4.0483837,4.1324472,-5.06703,5.6619196,-2.9986157,,,,,,,,,,,,,,
64.12928,25.35166,6.6767664,-6.7429295,7.348066,-2.59263,6.268075,-5.365212,5.4423084,-5.551508,5.57792,-3.7037807,,,,,,,,,,,,,,
99.48804,17.427544,9.822514,-4.7419815,4.3049655,-3.0444744,7.4558086,-2.4894085,5.8892136,-2.7941983,6.425368,-3.0399125,,,,,,,,,,,,,,
100.669495,18.374643,9.170856,-4.5941005,4.096412,-4.1944733,5.466453,-2.8984673,5.416267,-4.3638687,5.1298084,-3.5491743,,,,,,,,,,,,,,
94.97673,21.01467,9.163212,-5.461103,5.699291,-3.3291032,5.4374833,-5.1256485,4.2360387,-5.7591686,3.6446016,-3.810972,,,,,,,,,,,,,,
73.657074,26.241396,9.58233,-5.8784413,7.213342,-4.9926214,4.628963,-3.695168,6.326945,-7.1307917,3.2216325,-4.653988,,,,,,,,,,,,,,
54.806442,31.174969,6.309766,-5.3868675,7.5022097,-5.6293235,5.443049,-4.1988816,7.6245117,-6.9511285,5.9056067,-3.9304345,,,,,,,,,,,,,,
68.57304,21.784403,9.278969,-6.081841,5.3184695,-2.4903898,7.9767137,-1.3638867,7.1786485,-2.6150732,6.6753316,-2.1488645,,,,,,,,,,,,,,
60.643047,28.249355,10.249669,-4.2488074,6.836551,-4.823247,6.498652,-2.7144551,5.3183627,-6.251077,5.474163,-4.173934,,,,,,,,,,,,,,
72.055,20.785381,11.543938,-3.698275,3.9513927,-5.0538654,4.661363,-5.7183886,2.6435602,-5.6437287,4.4288125,-4.3764906,,,,,,,,,,,,,,
66.813225,22.835293,10.735425,-4.259527,5.983075,-4.5512724,5.855435,-4.4825315,2.9302757,-6.5932975,6.087967,-4.321757,,,,,,,,,,,,,,
59.999928,28.936562,12.038713,-6.644433,5.9265027,-5.417263,6.380461,-4.3726287,5.779776,-5.098832,6.9731812,-3.0893016,,,,,,,,,,,,,,
58.03044,28.390274,11.341418,-6.13387,6.5368133,-4.399711,6.5611444,-4.9940124,7.249475,-3.0105226,8.27806,-4.308209,,,,,,,,,,,,,,
56.40079,30.039316,10.823159,-6.400489,6.390806,-4.608388,5.18151,-5.427528,6.3608575,-5.7159767,6.79681,-6.1556034,,,,,,,,,,,,,,
57.026337,27.087406,13.854733,-6.1149797,4.644463,-4.780848,6.994789,-4.2112794,5.272396,-4.056186,7.9249334,-4.25825,,,,,,,,,,,,,,
52.685093,24.078829,12.99858,-6.5095015,4.911794,-3.8479774,5.4453163,-5.1182137,5.3625283,-4.3404145,8.220901,-2.1735754,,,,,,,,,,,,,,
58.272625,21.549726,11.837988,-5.078028,5.7894754,-3.3348527,5.3574553,-4.9855537,7.0424895,-3.4407606,6.6218634,-3.5518959,,,,,,,,,,,,,,
57.691208,18.631681,12.716484,-3.501907,5.038621,-4.528961,5.1660876,-3.3056617,7.592399,-3.6763616,4.21442,-5.267348,,,,,,,,,,,,,,
78.28295,24.94689,6.87787,-1.9264677,7.030478,-3.2961435,7.304539,-4.6071706,7.28376,-5.326488,5.670907,-4.9929776,,,,,,,,,,,,,,
92.72835,26.953003,7.0534477,-5.1509724,8.041174,-4.7895336,7.10165,-4.9353557,6.933569,-4.2230396,6.885215,-4.086771,,,,,,,,,,,,,,
91.52665,26.502052,8.094099,-3.7930396,6.5670886,-5.4403787,3.9717124,-6.505117,6.2336435,-4.0374136,6.738392,-5.596317,,,,,,,,,,,,,,
98.17493,18.411043,10.065145,-3.876903,4.9724298,-4.8146486,3.6866612,-4.2798433,4.8424473,-4.225383,5.642122,-3.2820644,,,,,,,,,,,,,,
86.2288,18.01775,10.481851,-4.9376197,3.9060514,-4.645808,5.224744,-2.7821352,5.845916,-4.3480787,5.5610375,-1.8442585,,,,,,,,,,,,,,
68.73421,28.192596,5.4109597,-5.64954,7.871885,-4.328144,7.0950985,-3.3430338,7.1988106,-4.826818,5.915367,-2.8388898,,,,,,,,,,,,,,
79.01872,23.437735,6.8761563,-5.669627,6.4058714,-4.388478,5.8398585,-4.6041074,6.114249,-4.397718,5.256282,-1.8589116,,,,,,,,,,,,,,
67.20617,30.563993,5.303544,-5.3836718,7.34444,-8.848001,5.0720487,-5.7931604,5.213633,-7.353393,4.9474382,-3.460063,,,,,,,,,,,,,,
70.14964,25.296942,8.125682,-6.749264,4.6746044,-7.8300624,1.9352317,-6.772497,4.227153,-6.4905643,5.208054,-2.7712388,,,,,,,,,,,,,,
68.66957,22.214813,8.8183975,-5.132872,5.115066,-6.1613197,2.7942972,-6.5389233,2.5366697,-7.505876,4.0766115,-2.6914082,,,,,,,,,,,,,,
58.744278,28.542597,11.9098015,-7.656746,7.7568073,-7.6634035,4.902226,-5.113902,4.467519,-7.427771,3.8226101,-5.078763,,,,,,,,,,,,,,
62.70832,23.828598,10.757295,-7.0553136,4.359948,-5.0744324,5.5517874,-3.7862496,6.807568,-4.5020266,5.2035375,-3.7242875,,,,,,,,,,,,,,
46.48605,27.834038,7.914264,-9.833741,4.852058,-7.7428284,4.524289,-7.5987306,5.7587247,-6.2104893,4.0694895,-4.133823,,,,,,,,,,,,,,
46.99174,28.73101,9.913314,-7.330628,5.6372933,-7.246076,3.694558,-6.342652,5.5515585,-7.200771,3.8368425,-3.7280843,,,,,,,,,,,,,,
55.24339,22.13751,9.491018,-7.5762367,3.5980518,-6.6309924,3.5604734,-5.5677285,4.105372,-5.742411,4.0313225,-3.911026,,,,,,,,,,,,,,
52.59498,20.74752,5.490314,-7.5504913,2.3775392,-6.553131,5.9217625,-2.7673092,6.5434427,-4.0082016,5.022161,-5.1743264,,,,,,,,,,,,,,
63.0861,20.303535,6.6606627,-3.779124,3.7229419,-5.9045367,4.080165,-4.4488654,7.76718,-4.2156086,6.228072,-2.1025627,,,,,,,,,,,,,,
89.58546,26.175455,3.734881,-2.8749673,6.210051,-4.534241,5.6565027,-4.7840304,6.631397,-4.311143,5.969508,-6.0527554,,,,,,,,,,,,,,
99.14475,24.15201,6.8598423,-3.5500274,7.5612974,-3.9031856,7.554286,-3.0683534,5.816229,-4.4505363,6.3794403,-4.7524605,,,,,,,,,,,,,,
92.04702,24.688002,9.763017,-4.3904557,7.5658474,-5.5801244,4.977318,-5.7877035,6.7427363,-3.3699992,5.706547,-4.930731,,,,,,,,,,,,,,
88.18383,20.586906,11.719206,-3.3136404,6.045747,-3.7720866,4.9885044,-4.268366,5.904382,-4.738733,4.443507,-5.3416977,,,,,,,,,,,,,,
73.75478,27.527939,10.396998,-6.223804,7.979899,-5.493204,5.135329,-4.5960107,7.657988,-5.018751,4.7193236,-3.9522605,,,,,,,,,,,,,,
85.64142,15.784493,9.562286,-4.2205763,4.721693,-3.4132173,5.506815,-4.0801463,4.5061507,-3.5905366,5.6988635,-2.3445783,,,,,,,,,,,,,,
88.35318,13.46672,9.744847,-3.2992096,5.3423343,-2.738155,6.997818,-0.4223908,7.9203243,-1.1484556,6.1067753,-2.5617647,,,,,,,,,,,,,,
79.064865,17.618227,7.3131595,-4.4074273,5.562825,-4.328303,4.7535596,-3.1247697,5.4453406,-4.054221,4.8899097,-3.6615252,,,,,,,,,,,,,,
65.82903,27.393219,6.5429907,-7.4873886,5.9221845,-6.8301764,4.475762,-6.337004,4.1213493,-4.7974324,4.936575,-4.542886,,,,,,,,,,,,,,
69.00211,23.849775,10.582917,-4.5476336,3.7162642,-7.071703,5.449213,-4.2937565,5.2294807,-5.898314,4.183204,-2.746638,,,,,,,,,,,,,,
59.39049,29.439869,6.774612,-4.3582783,4.5621557,-9.0900345,6.0841045,-5.773219,6.554864,-5.8121295,4.4184675,-4.059735,,,,,,,,,,,,,,
61.19199,28.287556,8.336176,-4.563361,6.071478,-7.2287197,6.128169,-3.8150167,7.5731015,-5.5210958,3.9270935,-4.0204945,,,,,,,,,,,,,,
54.016678,31.197495,6.58193,-3.5906937,6.7033377,-7.232927,5.2463355,-5.985481,4.431214,-8.527684,3.4352171,-5.3993278,,,,,,,,,,,,,,
61.416027,25.122936,11.076715,-4.0471487,6.780783,-4.5034633,6.5611424,-5.2253933,3.8827906,-7.4758973,2.8613434,-4.7667437,,,,,,,,,,,,,,
64.05048,20.316614,10.508936,-4.7845926,3.1689157,-5.5288334,5.7514644,-4.3577104,1.589087,-7.8506474,3.0938385,-3.4407682,,,,,,,,,,,,,,
51.983948,22.469467,6.719853,-6.9846983,6.3004208,-4.4051914,4.7474556,-4.1388555,6.766824,-3.5062003,4.0169272,-5.342876,,,,,,,,,,,,,,
69.6358,23.88943,6.0414395,-3.4209251,6.5472255,-1.7752638,5.6404343,-4.878018,7.269129,-3.4584267,5.307602,-5.0979233,,,,,,,,,,,,,,
93.61136,23.987242,7.3049607,-5.0165215,7.3832345,-4.4871044,7.1829414,-3.9886658,6.721849,-4.9299374,5.4992695,-4.4795837,,,,,,,,,,,,,,
100.35944,23.447607,10.081484,-4.3547297,4.930058,-5.186556,5.138668,-4.272514,6.155207,-3.4243371,7.126588,-3.4221456,,,,,,,,,,,,,,
99.9589,19.259954,10.931361,-4.238679,3.758675,-5.156396,4.427425,-4.058859,5.5031357,-3.489379,5.5627136,-4.0657983,,,,,,,,,,,,,,
78.83223,18.218166,8.310168,-6.548343,3.713242,-4.041634,5.381203,-3.1503544,5.082662,-4.749885,4.394652,-4.5968933,,,,,,,,,,,,,,
62.000797,28.00304,6.5227065,-5.9562807,6.6136603,-6.095636,7.17936,-4.152168,7.2576313,-3.9681625,5.0895953,-5.2334433,,,,,,,,,,,,,,
74.63946,17.546328,5.995525,-7.793624,2.5444179,-5.774025,5.2855687,-2.298836,4.658833,-5.0689783,4.449936,-2.5340683,,,,,,,,,,,,,,
58.385956,23.575346,5.595168,-6.0321817,5.965578,-4.285838,6.531183,-3.856737,5.068476,-5.307009,3.6920214,-5.0683565,,,,,,,,,,,,,,
55.21043,29.053875,5.0677147,-7.182922,6.22961,-8.11011,8.535182,-4.9980664,6.143877,-4.9475846,4.1985626,-5.9691195,,,,,,,,,,,,,,
57.913967,31.851198,11.134788,-7.943487,5.8587203,-4.2867384,6.3116364,-4.7552295,4.7066264,-6.718964,4.898076,-6.4123025,,,,,,,,,,,,,,
64.93843,23.911531,11.470415,-4.5126104,7.5648074,-5.2650414,5.36127,-3.392237,7.2581882,-6.3509846,4.6904917,-6.280796,,,,,,,,,,,,,,
77.63528,20.18012,12.97224,-4.4216595,6.673148,-4.5076857,5.8146906,-4.227049,4.990698,-5.333884,5.355591,-3.6055715,,,,,,,,,,,,,,
78.17612,21.337648,14.121038,-4.9499674,4.266991,-4.6904864,5.6030064,-4.2334933,6.857171,-3.469475,5.0529475,-5.314148,,,,,,,,,,,,,,
70.06677,21.780201,13.21498,-4.5411363,5.6423383,-3.8611374,7.28113,-3.37201,6.2020583,-6.1495156,4.674325,-4.274583,,,,,,,,,,,,,,
96.4266,9.804626,11.199341,-0.7453114,5.557983,-3.698037,4.497996,-3.9950345,3.969314,-4.4883437,4.307377,-2.9835987,,,,,,,,,,,,,,
75.4591,13.084655,10.799505,-3.9424312,4.884145,-3.178018,6.0326567,-4.388926,5.025367,-3.8224654,6.2973166,-2.4926412,,,,,,,,,,,,,,
88.07368,9.234978,10.191376,-1.7161107,5.603211,-3.2554417,4.8491344,-4.1846333,3.7538638,-4.3902936,4.8615365,-2.9264998,,,,,,,,,,,,,,
105.13254,12.56801,9.88227,-2.70483,5.7814474,-2.765808,4.551319,-4.711494,3.6493142,-3.770454,5.357904,-2.4701982,,,,,,,,,,,,,,
88.24869,23.219063,11.421949,-4.5409284,8.235322,-2.8259876,6.0441823,-4.7121196,5.347069,-4.038137,5.467694,-4.95824,,,,,,,,,,,,,,
102.59934,16.145676,11.334643,-3.4517138,4.298793,-4.612414,4.35855,-4.4,4.5343623,-4.3698287,4.301171,-3.9188106,,,,,,,,,,,,,,
88.114624,14.142821,11.244725,-4.605764,3.1158757,-4.49778,4.8318624,-4.4499273,4.033379,-3.9173114,5.6768765,-3.4183922,,,,,,,,,,,,,,
